,url,image_url,name,color,discounted_price,description,total_material
4463,https://www.thenorthfacekorea.co.kr/product/NN2PQ54A,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NN2PQ54A_NN2PQ54A_primary.jpg,빅샷 카고백,BLACK,59500.0,"노스페이스만의 헤리티지 상품인 빅샷 가방을 모티브로 한 카고백 입니다.
일상이나 여행 시 사용이 편리한 카고백 입니다.
바닥에는 하드보드 보강이 되어 있어, 가방이 처지는 것을 방지 하였습니다.
가방 뒷편에 위치한 넓은 웨빙은 여행 시 캐리어 핸들에 가방을 꽂아 이동 시 용이합니다.
여행 시 서브 가방으로 활용도가 높습니다.
앞판에 있는 웨빙 루프에는 카라비너를 이용하여 물건들을 걸어 사용 할 수 있어 사용이 용이합니다.
온실가스 배출을 줄이는 리사이클 원단을 사용 하였습니다.",
4464,https://www.thenorthfacekorea.co.kr/product/NN2PQ54B,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NN2PQ54B_NN2PQ54B_primary.jpg,빅샷 카고백,DRIED_HERB,59500.0,"노스페이스만의 헤리티지 상품인 빅샷 가방을 모티브로 한 카고백 입니다.
일상이나 여행 시 사용이 편리한 카고백 입니다.
바닥에는 하드보드 보강이 되어 있어, 가방이 처지는 것을 방지 하였습니다.
가방 뒷편에 위치한 넓은 웨빙은 여행 시 캐리어 핸들에 가방을 꽂아 이동 시 용이합니다.
여행 시 서브 가방으로 활용도가 높습니다.
앞판에 있는 웨빙 루프에는 카라비너를 이용하여 물건들을 걸어 사용 할 수 있어 사용이 용이합니다.
온실가스 배출을 줄이는 리사이클 원단을 사용 하였습니다.",
4465,https://www.thenorthfacekorea.co.kr/product/NN2PQ54C,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NN2PQ54C_NN2PQ54C_primary.jpg,빅샷 카고백,DARK_GRAY,59500.0,"노스페이스만의 헤리티지 상품인 빅샷 가방을 모티브로 한 카고백 입니다.
일상이나 여행 시 사용이 편리한 카고백 입니다.
바닥에는 하드보드 보강이 되어 있어, 가방이 처지는 것을 방지 하였습니다.
가방 뒷편에 위치한 넓은 웨빙은 여행 시 캐리어 핸들에 가방을 꽂아 이동 시 용이합니다.
여행 시 서브 가방으로 활용도가 높습니다.
앞판에 있는 웨빙 루프에는 카라비너를 이용하여 물건들을 걸어 사용 할 수 있어 사용이 용이합니다.
온실가스 배출을 줄이는 리사이클 원단을 사용 하였습니다.",
4466,https://www.thenorthfacekorea.co.kr/product/NN2PQ59A,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NN2PQ59A_NN2PQ59A_primary.jpg,SP 힙색,BLACK,53100.0,"데일리하게 사용할 수 있는 기본 사이즈 힙색입니다.
착용시 몸에 잘 밀착되도록 등판이 유선형으로 제작되었습니다.
허리 색 및 크로스 형으로 착용 가능합니다.",
4467,https://www.thenorthfacekorea.co.kr/product/NN2PQ59B,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NN2PQ59B_NN2PQ59B_primary.jpg,SP 힙색,CREAM,53100.0,"데일리하게 사용할 수 있는 기본 사이즈 힙색입니다.
착용시 몸에 잘 밀착되도록 등판이 유선형으로 제작되었습니다.
허리 색 및 크로스 형으로 착용 가능합니다.",
4468,https://www.thenorthfacekorea.co.kr/product/NN2PQ59C,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NN2PQ59C_NN2PQ59C_primary.jpg,SP 힙색,SLATE_KHAKI,53100.0,"데일리하게 사용할 수 있는 기본 사이즈 힙색입니다.
착용시 몸에 잘 밀착되도록 등판이 유선형으로 제작되었습니다.
허리 색 및 크로스 형으로 착용 가능합니다.",
4469,https://www.thenorthfacekorea.co.kr/product/NP6KQ81A,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NP6KQ81A_NP6KQ81A_primary.jpg,여성 써밋 파워스트레치 팬츠,BLACK,111300.0,"써밋 PS 팬츠는 SUMMIT SERIES로 고강도 아웃도어 활동 시에도 적합한 제품입니다.
허리 전체의 내부에 이밴드와 조절 가능한 끈이 내장되어 있습니다.
지퍼 여밈의 수납 포켓이 있습니다.
뒷면에 기모 가공된 스트레치 니트 소재를 적용하여 신축성, 보온성이 우수합니다.","겉감 : 폴리에스터 96% 폴리우레탄 4%, 주머니감 : 폴리에스터 100%, (심지,상표,보강재,자수,밴드,와펜,부자재 제외)"
4470,https://www.thenorthfacekorea.co.kr/product/NP6KQ81B,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NP6KQ81B_NP6KQ81B_primary.jpg,여성 써밋 파워스트레치 팬츠,DARK_GRAY,111300.0,"써밋 PS 팬츠는 SUMMIT SERIES로 고강도 아웃도어 활동 시에도 적합한 제품입니다.
허리 전체의 내부에 이밴드와 조절 가능한 끈이 내장되어 있습니다.
지퍼 여밈의 수납 포켓이 있습니다.
뒷면에 기모 가공된 스트레치 니트 소재를 적용하여 신축성, 보온성이 우수합니다.","겉감 : 폴리에스터 96% 폴리우레탄 4%, 주머니감 : 폴리에스터 100%, (심지,상표,보강재,자수,밴드,와펜,부자재 제외)"
4471,https://www.thenorthfacekorea.co.kr/product/NE3CQ50M,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NE3CQ50M_NE3CQ50M_primary.jpg,코튼 볼캡 데님,BLUE,44100.0,"소프트한 쉐입의 코듀로이 소재를 사용한 기본 볼캡입니다.
BLU 컬러의 경우, 데님과 코듀로이 챙을 믹스한 스타일로 제안하고 있습니다.
이마가 닿는 부분에 땀흡수를 높여주는 쿨맥스 소재를 사용하여 착용시 쾌적합니다.
뒷부분에 사이즈 조절 버클을 적용하여 사이즈 조절이 가능합니다.",
4472,https://www.thenorthfacekorea.co.kr/product/NE3CQ50J,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NE3CQ50J_NE3CQ50J_01.jpg,코튼 볼캡 코듀로이,BLACK,35100.0,"소프트한 쉐입의 코듀로이 소재를 사용한 기본 볼캡입니다.
BLK과 DBR 컬러의 경우, 살짝 볼륨감을 준 필기체 로고를 같은 톤으로 제안하고 있어 캐쥬얼한 감성을 보여주고 있습니다.
이마가 닿는 부분에 땀흡수를 높여주는 쿨맥스 소재를 사용하여 착용시 쾌적합니다.
뒷부분에 사이즈 조절 버클을 적용하여 사이즈 조절이 가능합니다.",
4473,https://www.thenorthfacekorea.co.kr/product/NE3CQ50K,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NE3CQ50K_NE3CQ50K_01.jpg,코튼 볼캡 코듀로이,DARK_BROWN,35100.0,"소프트한 쉐입의 코듀로이 소재를 사용한 기본 볼캡입니다.
BLK과 DBR 컬러의 경우, 살짝 볼륨감을 준 필기체 로고를 같은 톤으로 제안하고 있어 캐쥬얼한 감성을 보여주고 있습니다.
이마가 닿는 부분에 땀흡수를 높여주는 쿨맥스 소재를 사용하여 착용시 쾌적합니다.
뒷부분에 사이즈 조절 버클을 적용하여 사이즈 조절이 가능합니다.",
4474,https://www.thenorthfacekorea.co.kr/product/NE3CQ50O,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NE3CQ50O_NE3CQ50O_01.jpg,코튼 볼캡 코듀로이,GRAY,35100.0,"소프트한 쉐입의 코듀로이 소재를 사용한 기본 볼캡입니다.
CRE과 GRY 컬러의 경우, 정 중앙에 로고 자수를 포인트로한 심플한 디자인으로 어느 의상이나 코디가 자유롭습니다.
이마가 닿는 부분에 땀흡수를 높여주는 쿨맥스 소재를 사용하여 착용시 쾌적합니다.
뒷부분에 사이즈 조절 버클을 적용하여 사이즈 조절이 가능합니다.",
4475,https://www.thenorthfacekorea.co.kr/product/NM2DQ55A,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NM2DQ55A_NM2DQ55A_primary.jpg,보레알리스 미니 팩,BLACK,89000.0,"보레알리스 미니 백팩은 간단한 산행, 일상용으로 다용도로 활용 가능한 10L 사이즈의 백팩입니다.
외부 스트링 포인트는 내용물을 잡아주는 역할 또는 기타소품을 걸수 있도록 되어있으며, 다양하게 활용가능합니다.
내구성이 뛰어난 사이즈 포켓은 물병뿐 아니라 스마트폰 등을 넣어 다양하게 활용 가능합니다.
U자형 지퍼로 쉽게 여닫을 수 있습니다.
패딩처리된 핸들은 착용감을 높여줍니다.",
4476,https://www.thenorthfacekorea.co.kr/product/NM2DQ55B,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NM2DQ55B_NM2DQ55B_primary.jpg,보레알리스 미니 팩,LIGHT_BEIGE,80100.0,"보레알리스 미니 백팩은 간단한 산행, 일상용으로 다용도로 활용 가능한 10L 사이즈의 백팩입니다.
외부 스트링 포인트는 내용물을 잡아주는 역할 또는 기타소품을 걸수 있도록 되어있으며, 다양하게 활용가능합니다.
내구성이 뛰어난 사이즈 포켓은 물병뿐 아니라 스마트폰 등을 넣어 다양하게 활용 가능합니다.
U자형 지퍼로 쉽게 여닫을 수 있습니다.
패딩처리된 핸들은 착용감을 높여줍니다.",
4477,https://www.thenorthfacekorea.co.kr/product/NM2DQ55C,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NM2DQ55C_NM2DQ55C_primary.jpg,보레알리스 미니 팩,DARK_OLIVE,80100.0,"보레알리스 미니 백팩은 간단한 산행, 일상용으로 다용도로 활용 가능한 10L 사이즈의 백팩입니다.
외부 스트링 포인트는 내용물을 잡아주는 역할 또는 기타소품을 걸수 있도록 되어있으며, 다양하게 활용가능합니다.
내구성이 뛰어난 사이즈 포켓은 물병뿐 아니라 스마트폰 등을 넣어 다양하게 활용 가능합니다.
U자형 지퍼로 쉽게 여닫을 수 있습니다.
패딩처리된 핸들은 착용감을 높여줍니다.",
4478,https://www.thenorthfacekorea.co.kr/product/NM2DQ55D,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NM2DQ55D_NM2DQ55D_primary.jpg,보레알리스 미니 팩,PALE_PINK,80100.0,"보레알리스 미니 백팩은 간단한 산행, 일상용으로 다용도로 활용 가능한 10L 사이즈의 백팩입니다.
외부 스트링 포인트는 내용물을 잡아주는 역할 또는 기타소품을 걸수 있도록 되어있으며, 다양하게 활용가능합니다.
내구성이 뛰어난 사이즈 포켓은 물병뿐 아니라 스마트폰 등을 넣어 다양하게 활용 가능합니다.
U자형 지퍼로 쉽게 여닫을 수 있습니다.
패딩처리된 핸들은 착용감을 높여줍니다.",
4479,https://www.thenorthfacekorea.co.kr/product/NM2SQ62A,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NM2SQ62A_NM2SQ62A_primary.jpg,스트림 12,BLACK,80100.0,"심플 한 디자인의 나일론 소재를 사용한, 가벼운 산행에 사용할 수 있는 12리터급의 등산 가방입니다.
가벼운 메시 소재를 사용한 멜빵은 통기성이 우수하며, 어깨 라인을 따라 감싸주도록 커브진 디자인을 적용하여, 착용감이 우수합니다.
가방 앞판 상하단에 위치한 웨빙에는 카라비너등을 사용하여 장갑, 소형 컵등 간단한 소품들을 걸어 사용할 수 있습니다.
어깨끈에 위치한 가슴 벨트는 산행 시 가방을 몸에 밀착 시켜주어 가방의 무게 중심을 잡아주는 역할을 해줍니다.
탈 부착이 가능한 가슴 벨트는 사용자의 사이즈에 맞춰 웨빙에 끼워 사용이 가능합니다.
가방 앞판, 웨빙 과 지퍼 스트링에 적용 된 재귀반사 기능은 야간이동 시 안전하게 해줍니다.
허리벨트는 양쪽 웨빙 끝에 링 중간에 오픈 된 곳을 통하여 상황에 따라 탈 부착하여 사용 할 수 있습니다.
가방 사이드에 위치한 메시 포켓은 작은 소품 또는 물병을 수납하여 사용 할 수 있어 사용이 용이합니다.",
