url,image_url,name,regular_price,discount_rate,discounted_price,description,sizes,material,product_material,manufacturer,country
https://www.thenorthfacekorea.co.kr/product/NS94R72J,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS94R72J_NS94R72J_primary.jpg,GLENCLYFFE LOW,,,209000,"서밋 시리즈의 등산화 디자인에서 영향을 받아 고안된 글렌클리프 로우는 스니커즈 디자인을 기반으로 보호, 지지력 등의 다재다능함을 결합한 제품입니다.
스타일과 성능을 모두 갖춘 올 터레인 슈즈로 도시와 산악 등 다양한 환경에서 뛰어난 성능을 발휘합니다.
퀵 레이스 시스템으로 쉽고 빠르게 핏 조정됩니다.
슬립온 구조로 발등을 감싸는 부드러운 착용감을 제공합니다.
미드솔은 쿠셔닝이 뛰어난 EVA 소재로 발의 편안함을 제공합니다.
아웃솔은 비브람의 XS Trek 논마킹 러버 사용하여 접지력과 내구성의 균형을 제공합니다.
[무게]
435g (270mm 기준)",,,"겉감, 1 : 폴리에스터 100%, 2 : 합성가죽(폴리우레탄 코팅), 3 : 폴리우레탄 81%, 나일론 19%, 안감 : 폴리에스터 100%, 창 : 합성고무, EVA",,
https://www.thenorthfacekorea.co.kr/product/NT7UR15K,https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000052065/NT7UR15K_NT7UR15K_primary.png,HYBRID WAFFLE S/S R/TEE,,20,68000,"앞판은 향균 가공 폴리소재, 뒤판은 냉감 와플 소재를 하이브리드한 기능성 반팔 티셔츠로 핏은 루즈하게 디자인하여 캐주얼하게 디자인하였습니다.
절개선 안쪽에는 시접이 없어 움직임에 전혀 거슬림 없게 하였습니다.
일상 생활에도 캐주얼하게 착장 가능하면서 기능성과 디자인성을 동시에 살린 제품입니다.","총길이: 63, 가슴둘레: 103, 밑단둘레: 101, 소매길이: 43.5, 소매둘레: 34.5",,"겉감 : 폴리에스터 100%, 배색 : 폴리에스터 100%",,
https://www.thenorthfacekorea.co.kr/product/NS6NR04O,https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000051315/NS6NR04O.jpg,OLEMA SHORTS,,40,65000,"기본핏 여름용 반바지입니다.
몸에 잘 붙지 않고, 사각거리는 서플렉스 원단으로 무릎 기장의 쇼츠 스타일입니다.
남녀 공용으로 착용하실 수 있으며, 다양한 색상으로 구성되어, 티셔츠와 함께  가볍게 코디하시기에 좋습니다.
여름철 물놀이, 캠핑은 다양한 아웃도어, 인도어 활동에서 편안하게 코디하실 수 있는 기본 여름 반바지 스타일입니다.
자연스러운 외관 &amp; 코튼 터치감의 나일론 타슬란 원단입니다.
발수 가공 처리로 가벼운 생활 방수 가능합니다.
*본 상품은 남,여 공용 상품으로 WS~WL는 여성 전용 사이즈로 진행되었습니다.
사이즈 선택 시 참고해 주십시오.","총길이: 31, 허리둘레: 63, 엉덩이 둘레: 100, 허벅지둘레: 63.5, 밑단둘레: 61, 밑위길이: 23",,"겉감 : 나일론 100%, 주머니감 : 폴리에스터 100%",,
https://www.thenorthfacekorea.co.kr/product/NS6NR04J,https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000051302/NS6NR04J.jpg,OLEMA SHORTS,,10,65000,"기본핏 여름용 반바지입니다.
몸에 잘 붙지 않고, 사각거리는 서플렉스 원단으로 무릎 기장의 쇼츠 스타일입니다.
남녀 공용으로 착용하실 수 있으며, 다양한 색상으로 구성되어, 티셔츠와 함께  가볍게 코디하시기에 좋습니다.
여름철 물놀이, 캠핑은 다양한 아웃도어, 인도어 활동에서 편안하게 코디하실 수 있는 기본 여름 반바지 스타일입니다.
자연스러운 외관 &amp; 코튼 터치감의 나일론 타슬란 원단입니다.
발수 가공 처리로 가벼운 생활 방수 가능합니다.
*본 상품은 남,여 공용 상품으로 WS~WL는 여성 전용 사이즈로 진행되었습니다.
사이즈 선택 시 참고해 주십시오.","총길이: 31, 허리둘레: 63, 엉덩이 둘레: 100, 허벅지둘레: 63.5, 밑단둘레: 61, 밑위길이: 23",,"겉감 : 나일론 100%, 주머니감 : 폴리에스터 100%",,
https://www.thenorthfacekorea.co.kr/product/NS6NR04K,https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000051305/NS6NR04K_2.jpg,OLEMA SHORTS,,40,65000,"기본핏 여름용 반바지입니다.
몸에 잘 붙지 않고, 사각거리는 서플렉스 원단으로 무릎 기장의 쇼츠 스타일입니다.
남녀 공용으로 착용하실 수 있으며, 다양한 색상으로 구성되어, 티셔츠와 함께  가볍게 코디하시기에 좋습니다.
여름철 물놀이, 캠핑은 다양한 아웃도어, 인도어 활동에서 편안하게 코디하실 수 있는 기본 여름 반바지 스타일입니다.
자연스러운 외관 &amp; 코튼 터치감의 나일론 타슬란 원단입니다.
발수 가공 처리로 가벼운 생활 방수 가능합니다.
*본 상품은 남,여 공용 상품으로 WS~WL는 여성 전용 사이즈로 진행되었습니다.
사이즈 선택 시 참고해 주십시오.","총길이: 31, 허리둘레: 63, 엉덩이 둘레: 100, 허벅지둘레: 63.5, 밑단둘레: 61, 밑위길이: 23",,"겉감 : 나일론 100%, 주머니감 : 폴리에스터 100%",,
https://www.thenorthfacekorea.co.kr/product/NS6NR04L,https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000051308/NS6NR04L_1-1.jpg,OLEMA SHORTS,,30,65000,"기본핏 여름용 반바지입니다.
몸에 잘 붙지 않고, 사각거리는 서플렉스 원단으로 무릎 기장의 쇼츠 스타일입니다.
남녀 공용으로 착용하실 수 있으며, 다양한 색상으로 구성되어, 티셔츠와 함께  가볍게 코디하시기에 좋습니다.
여름철 물놀이, 캠핑은 다양한 아웃도어, 인도어 활동에서 편안하게 코디하실 수 있는 기본 여름 반바지 스타일입니다.
자연스러운 외관 &amp; 코튼 터치감의 나일론 타슬란 원단입니다.
발수 가공 처리로 가벼운 생활 방수 가능합니다.
*본 상품은 남,여 공용 상품으로 WS~WL는 여성 전용 사이즈로 진행되었습니다.
사이즈 선택 시 참고해 주십시오.","총길이: 31, 허리둘레: 63, 엉덩이 둘레: 100, 허벅지둘레: 63.5, 밑단둘레: 61, 밑위길이: 23",,"겉감 : 나일론 100%, 주머니감 : 폴리에스터 100%",,
https://www.thenorthfacekorea.co.kr/product/NS6NR04M,https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000051310/NS6NR04M (3).jpg,OLEMA SHORTS,,30,65000,"기본핏 여름용 반바지입니다.
몸에 잘 붙지 않고, 사각거리는 서플렉스 원단으로 무릎 기장의 쇼츠 스타일입니다.
남녀 공용으로 착용하실 수 있으며, 다양한 색상으로 구성되어, 티셔츠와 함께  가볍게 코디하시기에 좋습니다.
여름철 물놀이, 캠핑은 다양한 아웃도어, 인도어 활동에서 편안하게 코디하실 수 있는 기본 여름 반바지 스타일입니다.
자연스러운 외관 &amp; 코튼 터치감의 나일론 타슬란 원단입니다.
발수 가공 처리로 가벼운 생활 방수 가능합니다.
*본 상품은 남,여 공용 상품으로 WS~WL는 여성 전용 사이즈로 진행되었습니다.
사이즈 선택 시 참고해 주십시오.","총길이: 31, 허리둘레: 63, 엉덩이 둘레: 100, 허벅지둘레: 63.5, 밑단둘레: 61, 밑위길이: 23",,"겉감 : 나일론 100%, 주머니감 : 폴리에스터 100%",,
https://www.thenorthfacekorea.co.kr/product/NS6NR04N,https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000051313/NS6NR04N-2.jpg,OLEMA SHORTS,,30,65000,"기본핏 여름용 반바지입니다.
몸에 잘 붙지 않고, 사각거리는 서플렉스 원단으로 무릎 기장의 쇼츠 스타일입니다.
남녀 공용으로 착용하실 수 있으며, 다양한 색상으로 구성되어, 티셔츠와 함께  가볍게 코디하시기에 좋습니다.
여름철 물놀이, 캠핑은 다양한 아웃도어, 인도어 활동에서 편안하게 코디하실 수 있는 기본 여름 반바지 스타일입니다.
자연스러운 외관 &amp; 코튼 터치감의 나일론 타슬란 원단입니다.
발수 가공 처리로 가벼운 생활 방수 가능합니다.
*본 상품은 남,여 공용 상품으로 WS~WL는 여성 전용 사이즈로 진행되었습니다.
사이즈 선택 시 참고해 주십시오.","총길이: 31, 허리둘레: 63, 엉덩이 둘레: 100, 허벅지둘레: 63.5, 밑단둘레: 61, 밑위길이: 23",,"겉감 : 나일론 100%, 주머니감 : 폴리에스터 100%",,
https://www.thenorthfacekorea.co.kr/product/NS6NR04P,https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000051318/NS6NR04P.jpg,OLEMA SHORTS,,,65000,"기본핏 여름용 반바지입니다.
몸에 잘 붙지 않고, 사각거리는 서플렉스 원단으로 무릎 기장의 쇼츠 스타일입니다.
남녀 공용으로 착용하실 수 있으며, 다양한 색상으로 구성되어, 티셔츠와 함께  가볍게 코디하시기에 좋습니다.
여름철 물놀이, 캠핑은 다양한 아웃도어, 인도어 활동에서 편안하게 코디하실 수 있는 기본 여름 반바지 스타일입니다.
자연스러운 외관 &amp; 코튼 터치감의 나일론 타슬란 원단입니다.
발수 가공 처리로 가벼운 생활 방수 가능합니다.
*본 상품은 남,여 공용 상품으로 WS~WL는 여성 전용 사이즈로 진행되었습니다.
사이즈 선택 시 참고해 주십시오.","총길이: 31, 허리둘레: 63, 엉덩이 둘레: 100, 허벅지둘레: 63.5, 밑단둘레: 61, 밑위길이: 23",,"겉감 : 나일론 100%, 주머니감 : 폴리에스터 100%",,
https://www.thenorthfacekorea.co.kr/product/NT7UR13J,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NT7UR13J_NT7UR13J_primary.png,MISTY LOGO S/S R/TEE,,45,58000,"루즈한 핏의 시즌 그래픽 티셔츠입니다.
운동시, 가벼운 필드활동시, 평상시에도 입기 좋은 제품입니다.
소재에 기능성을 더하여 시원하고 땀이 잘 마르며 소취기능이 있어 운동시 발생하는 땀냄새를 완화시켜 줍니다.
노스페이스를 상징하는 돔 그래픽을 스프레이를 뿌린듯한 그래픽으로 앞 판에 크게 프린팅 한 뒤, 레터링 그래픽이 이중으로 올라가 있는 아트웍입니다.","총길이: 64, 가슴둘레: 103, 밑단둘레: 101, 어깨너비: 50, 소매길이: 18.5, 소매둘레: 34.5",,겉감 : 폴리에스터 100%,,
https://www.thenorthfacekorea.co.kr/product/NT7UR13K,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NT7UR13K_NT7UR13K_primary.png,MISTY LOGO S/S R/TEE,,45,58000,"루즈한 핏의 시즌 그래픽 티셔츠입니다.
운동시, 가벼운 필드활동시, 평상시에도 입기 좋은 제품입니다.
소재에 기능성을 더하여 시원하고 땀이 잘 마르며 소취기능이 있어 운동시 발생하는 땀냄새를 완화시켜 줍니다.
노스페이스를 상징하는 돔 그래픽을 스프레이를 뿌린듯한 그래픽으로 앞 판에 크게 프린팅 한 뒤, 레터링 그래픽이 이중으로 올라가 있는 아트웍입니다.","총길이: 64, 가슴둘레: 103, 밑단둘레: 101, 어깨너비: 50, 소매길이: 18.5, 소매둘레: 34.5",,겉감 : 폴리에스터 100%,,
https://www.thenorthfacekorea.co.kr/product/NS6NR09J,https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000051037/NS6NR09J_NS6NR09J_primary.png,OLEMA EX SHORTS,65000,23,49730,"기본핏 여름용 반바지입니다.
몸에 잘 붙지 않고, 사각거리는 서플렉스 원단으로 무릎 기장의 쇼츠 스타일입니다.
남녀 공용으로 착용하실 수 있으며, 다양한 색상으로 구성되어, 티셔츠와 함께  가볍게 코디하시기에 좋습니다.
여름철 물놀이, 캠핑은 다양한 아웃도어, 인도어 활동에서 편안하게 코디하실 수 있는 기본 여름 반바지 스타일입니다.
자연스러운 외관과 코튼 터치감의 나일론 타슬란 원단을 사용했습니다.
발수 가공 처리로 가벼운 생활 방수가 가능합니다.","총길이: 33, 허리둘레: 70, 엉덩이둘레: 103, 허벅지둘레: 66, 밑단둘레: 62.5, 밑위길이: 26.4",,"겉감 : 나일론 100%, 주머니감 : 폴리에스터 100%",,
https://www.thenorthfacekorea.co.kr/product/NS6NR09K,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS6NR09K_NS6NR09K_primary.png,OLEMA EX SHORTS,65000,23,49730,"기본핏 여름용 반바지입니다.
몸에 잘 붙지 않고, 사각거리는 서플렉스 원단으로 무릎 기장의 쇼츠 스타일입니다.
남녀 공용으로 착용하실 수 있으며, 다양한 색상으로 구성되어, 티셔츠와 함께  가볍게 코디하시기에 좋습니다.
여름철 물놀이, 캠핑은 다양한 아웃도어, 인도어 활동에서 편안하게 코디하실 수 있는 기본 여름 반바지 스타일입니다.
자연스러운 외관과 코튼 터치감의 나일론 타슬란 원단을 사용했습니다.
발수 가공 처리로 가벼운 생활 방수가 가능합니다.","총길이: 33, 허리둘레: 70, 엉덩이둘레: 103, 허벅지둘레: 66, 밑단둘레: 62.5, 밑위길이: 26.4",,"겉감 : 나일론 100%, 주머니감 : 폴리에스터 100%",,
https://www.thenorthfacekorea.co.kr/product/NS6NR09L,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS6NR09L_NS6NR09L_primary.jpg,OLEMA EX SHORTS,65000,23,49730,"기본핏 여름용 반바지입니다.
몸에 잘 붙지 않고, 사각거리는 서플렉스 원단으로 무릎 기장의 쇼츠 스타일입니다.
남녀 공용으로 착용하실 수 있으며, 다양한 색상으로 구성되어, 티셔츠와 함께  가볍게 코디하시기에 좋습니다.
여름철 물놀이, 캠핑은 다양한 아웃도어, 인도어 활동에서 편안하게 코디하실 수 있는 기본 여름 반바지 스타일입니다.
자연스러운 외관과 코튼 터치감의 나일론 타슬란 원단을 사용했습니다.
발수 가공 처리로 가벼운 생활 방수가 가능합니다.","총길이: 33, 허리둘레: 70, 엉덩이둘레: 103, 허벅지둘레: 66, 밑단둘레: 62.5, 밑위길이: 26.4",,"겉감 : 나일론 100%, 주머니감 : 폴리에스터 100%",,
https://www.thenorthfacekorea.co.kr/product/NS6NR09M,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS6NR09M_NS6NR09M_primary.jpg,OLEMA EX SHORTS,65000,23,49730,"기본핏 여름용 반바지입니다.
몸에 잘 붙지 않고, 사각거리는 서플렉스 원단으로 무릎 기장의 쇼츠 스타일입니다.
남녀 공용으로 착용하실 수 있으며, 다양한 색상으로 구성되어, 티셔츠와 함께  가볍게 코디하시기에 좋습니다.
여름철 물놀이, 캠핑은 다양한 아웃도어, 인도어 활동에서 편안하게 코디하실 수 있는 기본 여름 반바지 스타일입니다.
자연스러운 외관과 코튼 터치감의 나일론 타슬란 원단을 사용했습니다.
발수 가공 처리로 가벼운 생활 방수가 가능합니다.","총길이: 33, 허리둘레: 70, 엉덩이둘레: 103, 허벅지둘레: 66, 밑단둘레: 62.5, 밑위길이: 26.4",,"겉감 : 나일론 100%, 주머니감 : 폴리에스터 100%",,
https://www.thenorthfacekorea.co.kr/product/NP6NR02J,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NP6NR02J_NP6NR02J_primary.png,EVERYDAY TAPERED PANTS,138000,20,110400,"코튼 트윌 소재를 사용한 베이직한 테이퍼드 핏 팬츠입니다.
허리에 이밴드를 사용하여 편안함을 주고 밑단이 살짝 좁아지는 기본 형 핏이라서 어디에나 쉽게 연출이 가능합니다.
심플한 디테일과 내추럴한 외관의 소재를 사용하여 캐주얼하게 코디하기 좋은 아이템 입니다.","총길이: 95, 허리둘레: 69, 엉덩이둘레: 112, 허벅지둘레: 71.5, 밑단둘레: 41, 밑위길이: 24.4",,"겉감 : 면 68% 폴리에스터 32%, 안감 : 폴리에스터 100%, 주머니감 : 폴리에스터 80%, 면 20%",,
https://www.thenorthfacekorea.co.kr/product/NP6NR02K,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NP6NR02K_NP6NR02K_primary.jpg,EVERYDAY TAPERED PANTS,138000,20,110400,"코튼 트윌 소재를 사용한 베이직한 테이퍼드 핏 팬츠입니다.
허리에 이밴드를 사용하여 편안함을 주고 밑단이 살짝 좁아지는 기본 형 핏이라서 어디에나 쉽게 연출이 가능합니다.
심플한 디테일과 내추럴한 외관의 소재를 사용하여 캐주얼하게 코디하기 좋은 아이템 입니다.","총길이: 95, 허리둘레: 69, 엉덩이둘레: 112, 허벅지둘레: 71.5, 밑단둘레: 41, 밑위길이: 24.4",,"겉감 : 면 68% 폴리에스터 32%, 안감 : 폴리에스터 100%, 주머니감 : 폴리에스터 80%, 면 20%",,
https://www.thenorthfacekorea.co.kr/product/NP6NR02L,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NP6NR02L_NP6NR02L_primary.jpg,EVERYDAY TAPERED PANTS,138000,20,110400,"코튼 트윌 소재를 사용한 베이직한 테이퍼드 핏 팬츠입니다.
허리에 이밴드를 사용하여 편안함을 주고 밑단이 살짝 좁아지는 기본 형 핏이라서 어디에나 쉽게 연출이 가능합니다.
심플한 디테일과 내추럴한 외관의 소재를 사용하여 캐주얼하게 코디하기 좋은 아이템 입니다.","총길이: 95, 허리둘레: 69, 엉덩이둘레: 112, 허벅지둘레: 71.5, 밑단둘레: 41, 밑위길이: 24.4",,"겉감 : 면 68% 폴리에스터 32%, 안감 : 폴리에스터 100%, 주머니감 : 폴리에스터 80%, 면 20%",,
https://www.thenorthfacekorea.co.kr/product/NT7UR18J,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NT7UR18J_NT7UR18J_primary.png,EIRA POCKET S/S R/TEE,,45,98000,"기능성 냉감 소재를 사용한 반팔 크루넥 스타일입니다.
신축성이 좋은 소재를 사용하여 일상 또는 가벼운 운동 시 활동하기 매우 편안한 제품으로
 EIRA SHORTS와 셋업으로 착용이 가능합니다.
자연스러운 외관과 시원한 착용감의 냉감 나일론 스트레치 원단을 사용하였습니다.
발수 가공 처리로 가벼운 생활 방수가 가능합니다.
리사이클 나일론 원사를 사용한 ECO 원단입니다.","총길이: 62, 가슴둘레: 110, 밑단둘레: 107, 어깨너비: 48, 소매길이: 22, 소매둘레: 36.5",,"겉감 : 나일론 93%, 폴리우레탄 7%, 옷깃 : 폴리에스터 92%, 폴리우레탄 8%",,
https://www.thenorthfacekorea.co.kr/product/NT7UR18K,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NT7UR18K_NT7UR18K_primary.png,EIRA POCKET S/S R/TEE,,40,98000,"기능성 냉감 소재를 사용한 반팔 크루넥 스타일입니다.
신축성이 좋은 소재를 사용하여 일상 또는 가벼운 운동 시 활동하기 매우 편안한 제품으로
 EIRA SHORTS와 셋업으로 착용이 가능합니다.
자연스러운 외관과 시원한 착용감의 냉감 나일론 스트레치 원단을 사용하였습니다.
발수 가공 처리로 가벼운 생활 방수가 가능합니다.
리사이클 나일론 원사를 사용한 ECO 원단입니다.","총길이: 62, 가슴둘레: 110, 밑단둘레: 107, 어깨너비: 48, 소매길이: 22, 소매둘레: 36.5",,"겉감 : 나일론 93%, 폴리우레탄 7%, 옷깃 : 폴리에스터 92%, 폴리우레탄 8%",,
https://www.thenorthfacekorea.co.kr/product/NT7UR18L,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NT7UR18L_NT7UR18L_primary.png,EIRA POCKET S/S R/TEE,,45,98000,"기능성 냉감 소재를 사용한 반팔 크루넥 스타일입니다.
신축성이 좋은 소재를 사용하여 일상 또는 가벼운 운동 시 활동하기 매우 편안한 제품으로
 EIRA SHORTS와 셋업으로 착용이 가능합니다.
자연스러운 외관과 시원한 착용감의 냉감 나일론 스트레치 원단을 사용하였습니다.
발수 가공 처리로 가벼운 생활 방수가 가능합니다.
리사이클 나일론 원사를 사용한 ECO 원단입니다.","총길이: 62, 가슴둘레: 110, 밑단둘레: 107, 어깨너비: 48, 소매길이: 22, 소매둘레: 36.5",,"겉감 : 나일론 93%, 폴리우레탄 7%, 옷깃 : 폴리에스터 92%, 폴리우레탄 8%",,
https://www.thenorthfacekorea.co.kr/product/NT7UR18M,https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000052094/NT7UR18M_NT7UR18M_primary.png,EIRA POCKET S/S R/TEE,,23,98000,"기능성 냉감 소재를 사용한 반팔 크루넥 스타일입니다.
신축성이 좋은 소재를 사용하여 일상 또는 가벼운 운동 시 활동하기 매우 편안한 제품으로
 EIRA SHORTS와 셋업으로 착용이 가능합니다.
자연스러운 외관과 시원한 착용감의 냉감 나일론 스트레치 원단을 사용하였습니다.
발수 가공 처리로 가벼운 생활 방수가 가능합니다.
리사이클 나일론 원사를 사용한 ECO 원단입니다.","총길이: 62, 가슴둘레: 110, 밑단둘레: 107, 어깨너비: 48, 소매길이: 22, 소매둘레: 36.5",,"겉감 : 나일론 93%, 폴리우레탄 7%, 옷깃 : 폴리에스터 92%, 폴리우레탄 8%",,
https://www.thenorthfacekorea.co.kr/product/NS82R55J,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS82R55J_NS82R55J_primary.png,W MARTIS MARY-JANE,,23,129000,"멀티 스트랩 메리제인 스니커즈로 스포티하고 캐쥬얼한 디자인의 여성 전용 제품입니다.
쿠션 좋은 미드솔과 고무소재 아웃솔 적용하여 그립력도 좋은 경량성 제품입니다.
발등 앞엔 일레스틱 밴드 적용하여 다양한 체적에 용이하며, 발등 윗부분에는 스트랩 패턴 적용하여 고객 발에 맞게 조절이 가능합니다.
뒷꿈치에는 보강된 쿠셔닝으로 더 편안한 착화감 제공합니다.
제품 앞, 뒤, 측면에는 신세틱소재를 적용하여 스크레치에 더 좋으며,
발등부분에는 메쉬소재 및 펀칭이 적용된 인솔을 적용하여 쾌적하게 신으실 수 있는 제품입니다.
무게 : 248g(255m/m 반족 기준)",,,"겉감 :, 1. 합성가죽, 2. 폴리에스터 100%, 3. 폴리에스터 60%, 폴리우레탄 40%, 안감:, 1. 폴리에스터 100%, 2. 폴리에스터 40%, 폴리우레탄 60%, 창 : EVA, 합성고무",,
https://www.thenorthfacekorea.co.kr/product/NS82R55K,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS82R55K_NS82R55K_primary.png,W MARTIS MARY-JANE,,23,129000,"멀티 스트랩 메리제인 스니커즈로 스포티하고 캐쥬얼한 디자인의 여성 전용 제품입니다.
쿠션 좋은 미드솔과 고무소재 아웃솔 적용하여 그립력도 좋은 경량성 제품입니다.
발등 앞엔 일레스틱 밴드 적용하여 다양한 체적에 용이하며, 발등 윗부분에는 스트랩 패턴 적용하여 고객 발에 맞게 조절이 가능합니다.
뒷꿈치에는 보강된 쿠셔닝으로 더 편안한 착화감 제공합니다.
제품 앞, 뒤, 측면에는 신세틱소재를 적용하여 스크레치에 더 좋으며,
발등부분에는 메쉬소재 및 펀칭이 적용된 인솔을 적용하여 쾌적하게 신으실 수 있는 제품입니다.
무게 : 248g(255m/m 반족 기준)",,,"겉감 :, 1. 합성가죽, 2. 폴리에스터 100%, 3. 폴리에스터 60%, 폴리우레탄 40%, 안감:, 1. 폴리에스터 100%, 2. 폴리에스터 40%, 폴리우레탄 60%, 창 : EVA, 합성고무",,
https://www.thenorthfacekorea.co.kr/product/NS6NR32J,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS6NR32J_NS6NR32J_primary.png,W'S SURFSIDE SHORTS,,23,63000,"워터스포츠에서 활용하기 좋은 여성용 쇼츠입니다.
허리라인부터 힙까지 부드럽게 감싸주는 착용감으로 바디라인을 돋보이게 연출할 수 있는 아이템입니다.
슬리브리스, 크롭기장의 반팔 래쉬가드 등과 코디하여 스포티한 스타일링이 가능합니다.
속건성 소재로 다양한 활동 시 편안하게 착용할 수 있습니다.","총길이: 22, 허리둘레: 61, 엉덩이둘레: 77, 밑단둘레: 46, 밑위길이: 20.5",,"겉감 : 나일론 80%, 폴리우레탄 20%, 배색 : 폴리에스터 82%, 폴리우레탄 18%",,
https://www.thenorthfacekorea.co.kr/product/NS6NR32K,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS6NR32K_NS6NR32K_primary.jpg,W'S SURFSIDE SHORTS,,23,63000,"워터스포츠에서 활용하기 좋은 여성용 쇼츠입니다.
허리라인부터 힙까지 부드럽게 감싸주는 착용감으로 바디라인을 돋보이게 연출할 수 있는 아이템입니다.
슬리브리스, 크롭기장의 반팔 래쉬가드 등과 코디하여 스포티한 스타일링이 가능합니다.
속건성 소재로 다양한 활동 시 편안하게 착용할 수 있습니다.","총길이: 22, 허리둘레: 61, 엉덩이둘레: 77, 밑단둘레: 46, 밑위길이: 20.5",,"겉감 : 나일론 80%, 폴리우레탄 20%, 배색 : 폴리에스터 82%, 폴리우레탄 18%",,
https://www.thenorthfacekorea.co.kr/product/NT7UR03M,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NT7UR03M_NT7UR03M_primary.png,CENTER LOGO S/S R/TEE,,23,63000,"루즈핏의 유니 스타일 반팔 티셔츠 입니다.
초봄부터 여름까지 입을 수 있는 두께감이 살짝 있는 COTTON POLY 원단을 사용하였습니다.
캐주얼한 디자인으로 일상생활에서 편하게 입을 수 있으며 앞중심에 가슴 로고가 위치하여 자켓 착용 시에도 로고가 가려지지 않습니다.","총길이: 66, 가슴둘레: 108, 밑단둘레: 108, 어깨너비: 53, 소매길이: 20.5, 소매둘레: 35.5",,"겉감 : 면 78%, 폴리에스터 22%, 옷깃 : 면 70%, 폴리에스터 30%",,
https://www.thenorthfacekorea.co.kr/product/NT7UR03J,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NT7UR03J_NT7UR03J_primary.jpg,CENTER LOGO S/S R/TEE,,23,63000,"루즈핏의 유니 스타일 반팔 티셔츠 입니다.
초봄부터 여름까지 입을 수 있는 두께감이 살짝 있는 COTTON POLY 원단을 사용하였습니다.
캐주얼한 디자인으로 일상생활에서 편하게 입을 수 있으며 앞중심에 가슴 로고가 위치하여 자켓 착용 시에도 로고가 가려지지 않습니다.","총길이: 66, 가슴둘레: 108, 밑단둘레: 108, 어깨너비: 53, 소매길이: 20.5, 소매둘레: 35.5",,"겉감 : 면 78%, 폴리에스터 22%, 옷깃 : 면 70%, 폴리에스터 30%",,
https://www.thenorthfacekorea.co.kr/product/NT7UR03K,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NT7UR03K_NT7UR03K_primary.jpg,CENTER LOGO S/S R/TEE,,23,63000,"루즈핏의 유니 스타일 반팔 티셔츠 입니다.
초봄부터 여름까지 입을 수 있는 두께감이 살짝 있는 COTTON POLY 원단을 사용하였습니다.
캐주얼한 디자인으로 일상생활에서 편하게 입을 수 있으며 앞중심에 가슴 로고가 위치하여 자켓 착용 시에도 로고가 가려지지 않습니다.","총길이: 66, 가슴둘레: 108, 밑단둘레: 108, 어깨너비: 53, 소매길이: 20.5, 소매둘레: 35.5",,"겉감 : 면 78%, 폴리에스터 22%, 옷깃 : 면 70%, 폴리에스터 30%",,
https://www.thenorthfacekorea.co.kr/product/NT7UR03L,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NT7UR03L_NT7UR03L_primary.jpg,CENTER LOGO S/S R/TEE,,23,63000,"루즈핏의 유니 스타일 반팔 티셔츠 입니다.
초봄부터 여름까지 입을 수 있는 두께감이 살짝 있는 COTTON POLY 원단을 사용하였습니다.
캐주얼한 디자인으로 일상생활에서 편하게 입을 수 있으며 앞중심에 가슴 로고가 위치하여 자켓 착용 시에도 로고가 가려지지 않습니다.","총길이: 66, 가슴둘레: 108, 밑단둘레: 108, 어깨너비: 53, 소매길이: 20.5, 소매둘레: 35.5",,"겉감 : 면 78%, 폴리에스터 22%, 옷깃 : 면 70%, 폴리에스터 30%",,
